symbol,date,close_price,currency
ALLWORLD,2021-02-28,110.3261,USD
ALLWORLD,2021-03-31,112.5014,USD
ALLWORLD,2021-04-30,112.6048,USD
ALLWORLD,2021-05-31,118.4874,USD
ALLWORLD,2021-06-30,122.6603,USD
ALLWORLD,2021-07-31,123.0700,USD
ALLWORLD,2021-08-31,126.5206,USD
ALLWORLD,2021-09-30,127.8936,USD
ALLWORLD,2021-10-31,138.6831,USD
ALLWORLD,2021-11-30,138.7546,USD
ALLWORLD,2021-12-31,140.9563,USD
ALLWORLD,2022-01-31,131.1975,USD
ALLWORLD,2022-02-28,132.4935,USD
ALLWORLD,2022-03-31,134.6354,USD
ALLWORLD,2022-04-30,142.3716,USD
ALLWORLD,2022-05-31,132.2020,USD
ALLWORLD,2022-06-30,128.6125,USD
ALLWORLD,2022-07-31,127.7111,USD
ALLWORLD,2022-08-31,124.0270,USD
ALLWORLD,2022-09-30,124.9316,USD
ALLWORLD,2022-10-31,120.1094,USD
ALLWORLD,2022-11-30,122.8532,USD
ALLWORLD,2022-12-31,118.7304,USD
ALLWORLD,2023-01-31,125.6189,USD
ALLWORLD,2023-02-28,129.6968,USD
ALLWORLD,2023-03-31,126.5977,USD
ALLWORLD,2023-04-30,128.9927,USD
ALLWORLD,2023-05-31,122.5070,USD
ALLWORLD,2023-06-30,133.7200,USD
ALLWORLD,2023-07-31,139.4429,USD
ALLWORLD,2023-08-31,133.4630,USD
ALLWORLD,2023-09-30,135.7615,USD
ALLWORLD,2023-10-31,129.3554,USD
ALLWORLD,2023-11-30,121.7257,USD
ALLWORLD,2023-12-31,122.3848,USD
ALLWORLD,2024-01-31,118.0415,USD
ALLWORLD,2024-02-29,123.5322,USD
ALLWORLD,2024-03-31,120.2890,USD
ALLWORLD,2024-04-30,121.9905,USD
ALLWORLD,2024-05-31,128.8109,USD
ALLWORLD,2024-06-30,125.4352,USD
ALLWORLD,2024-07-31,135.3213,USD
ALLWORLD,2024-08-31,121.9264,USD
ALLWORLD,2024-09-30,127.5862,USD
ALLWORLD,2024-10-31,119.7399,USD
ALLWORLD,2024-11-30,131.0009,USD
ALLWORLD,2024-12-31,133.4550,USD
ALLWORLD,2025-01-31,128.1413,USD
ALLWORLD,2025-02-28,133.8904,USD
ALLWORLD,2025-03-31,140.3394,USD
ALLWORLD,2025-04-30,145.6625,USD
ALLWORLD,2025-05-31,151.5334,USD
ALLWORLD,2025-06-30,155.2059,USD
ALLWORLD,2025-07-31,152.1593,USD
ALLWORLD,2025-08-31,161.7330,USD
ALLWORLD,2025-09-30,161.3937,USD
ALLWORLD,2025-10-31,166.3160,USD
ALLWORLD,2025-11-30,158.6737,USD
ALLWORLD,2025-12-31,164.2195,USD
JPN225,2020-12-31,1800.0000,JPY
JPN225,2021-01-31,1931.8516,JPY
JPN225,2021-02-28,2026.5555,JPY
JPN225,2021-03-31,2163.7059,JPY
JPN225,2021-04-30,2177.4974,JPY
JPN225,2021-05-31,1952.9736,JPY
JPN225,2021-06-30,1967.7534,JPY
JPN225,2021-07-31,1991.2933,JPY
JPN225,2021-08-31,2062.1339,JPY
JPN225,2021-09-30,2249.0489,JPY
JPN225,2021-10-31,2264.2045,JPY
JPN225,2021-11-30,2308.0651,JPY
JPN225,2021-12-31,2186.4551,JPY
JPN225,2022-01-31,2088.9848,JPY
JPN225,2022-02-28,2236.3636,JPY
JPN225,2022-03-31,2324.6110,JPY
JPN225,2022-04-30,2318.0558,JPY
JPN225,2022-05-31,2370.7745,JPY
JPN225,2022-06-30,2409.1518,JPY
JPN225,2022-07-31,2384.3934,JPY
JPN225,2022-08-31,2377.0352,JPY
JPN225,2022-09-30,2522.2596,JPY
JPN225,2022-10-31,2664.0255,JPY
JPN225,2022-11-30,2409.9675,JPY
JPN225,2022-12-31,2365.3664,JPY
JPN225,2023-01-31,2421.4396,JPY
JPN225,2023-02-28,2311.2492,JPY
JPN225,2023-03-31,2324.1034,JPY
JPN225,2023-04-30,2232.5393,JPY
JPN225,2023-05-31,2222.2846,JPY
JPN225,2023-06-30,2262.8430,JPY
JPN225,2023-07-31,2369.2796,JPY
JPN225,2023-08-31,2415.3979,JPY
JPN225,2023-09-30,2484.4834,JPY
JPN225,2023-10-31,2532.1904,JPY
JPN225,2023-11-30,2480.7124,JPY
JPN225,2023-12-31,2587.3882,JPY
JPN225,2024-01-31,2800.1521,JPY
JPN225,2024-02-29,2897.3262,JPY
JPN225,2024-03-31,2836.5727,JPY
JPN225,2024-04-30,2906.5457,JPY
JPN225,2024-05-31,2763.8489,JPY
JPN225,2024-06-30,2804.4860,JPY
JPN225,2024-07-31,2808.1710,JPY
JPN225,2024-08-31,3010.5357,JPY
JPN225,2024-09-30,3099.1486,JPY
JPN225,2024-10-31,3035.4063,JPY
JPN225,2024-11-30,3293.4757,JPY
JPN225,2024-12-31,3393.8160,JPY
JPN225,2025-01-31,3338.6437,JPY
JPN225,2025-02-28,3255.2954,JPY
JPN225,2025-03-31,3287.9855,JPY
JPN225,2025-04-30,3393.8474,JPY
JPN225,2025-05-31,3649.4521,JPY
JPN225,2025-06-30,3865.8083,JPY
JPN225,2025-07-31,4082.3960,JPY
JPN225,2025-08-31,4051.8828,JPY
JPN225,2025-09-30,4538.1087,JPY
JPN225,2025-10-31,4097.9880,JPY
JPN225,2025-11-30,4067.9504,JPY
JPN225,2025-12-31,3981.7533,JPY
JPTOPIX,2020-12-31,1450.0000,JPY
JPTOPIX,2021-01-31,1497.8784,JPY
JPTOPIX,2021-02-28,1603.4807,JPY
JPTOPIX,2021-03-31,1699.8062,JPY
JPTOPIX,2021-04-30,1648.0547,JPY
JPTOPIX,2021-05-31,1735.7107,JPY
JPTOPIX,2021-06-30,1690.7338,JPY
JPTOPIX,2021-07-31,1610.6072,JPY
JPTOPIX,2021-08-31,1573.8209,JPY
JPTOPIX,2021-09-30,1605.5304,JPY
JPTOPIX,2021-10-31,1591.6186,JPY
JPTOPIX,2021-11-30,1654.6381,JPY
JPTOPIX,2021-12-31,1745.2377,JPY
JPTOPIX,2022-01-31,1708.6309,JPY
JPTOPIX,2022-02-28,1770.6150,JPY
JPTOPIX,2022-03-31,1800.2305,JPY
JPTOPIX,2022-04-30,1699.8178,JPY
JPTOPIX,2022-05-31,1780.9565,JPY
JPTOPIX,2022-06-30,1768.2337,JPY
JPTOPIX,2022-07-31,1831.3066,JPY
JPTOPIX,2022-08-31,1799.2835,JPY
JPTOPIX,2022-09-30,1878.8516,JPY
JPTOPIX,2022-10-31,1715.4616,JPY
JPTOPIX,2022-11-30,1673.5042,JPY
JPTOPIX,2022-12-31,1626.5280,JPY
JPTOPIX,2023-01-31,1630.5390,JPY
JPTOPIX,2023-02-28,1620.9562,JPY
JPTOPIX,2023-03-31,1623.7303,JPY
JPTOPIX,2023-04-30,1818.5780,JPY
JPTOPIX,2023-05-31,1951.7077,JPY
JPTOPIX,2023-06-30,1920.6773,JPY
JPTOPIX,2023-07-31,1936.4843,JPY
JPTOPIX,2023-08-31,2052.3528,JPY
JPTOPIX,2023-09-30,2162.1126,JPY
JPTOPIX,2023-10-31,2172.0134,JPY
JPTOPIX,2023-11-30,2193.6612,JPY
JPTOPIX,2023-12-31,2111.1243,JPY
JPTOPIX,2024-01-31,2010.4819,JPY
JPTOPIX,2024-02-29,2009.0623,JPY
JPTOPIX,2024-03-31,1944.7604,JPY
JPTOPIX,2024-04-30,2012.6299,JPY
JPTOPIX,2024-05-31,1968.2448,JPY
JPTOPIX,2024-06-30,1959.5558,JPY
JPTOPIX,2024-07-31,1989.0127,JPY
JPTOPIX,2024-08-31,1859.2093,JPY
JPTOPIX,2024-09-30,1729.9491,JPY
JPTOPIX,2024-10-31,1778.2073,JPY
JPTOPIX,2024-11-30,1726.0936,JPY
JPTOPIX,2024-12-31,1754.8668,JPY
JPTOPIX,2025-01-31,1692.2658,JPY
JPTOPIX,2025-02-28,1665.7445,JPY
JPTOPIX,2025-03-31,1650.2808,JPY
JPTOPIX,2025-04-30,1553.9033,JPY
JPTOPIX,2025-05-31,1594.5689,JPY
JPTOPIX,2025-06-30,1682.3071,JPY
JPTOPIX,2025-07-31,1869.9015,JPY
JPTOPIX,2025-08-31,1860.1735,JPY
JPTOPIX,2025-09-30,1810.5348,JPY
JPTOPIX,2025-10-31,1912.3961,JPY
JPTOPIX,2025-11-30,2031.9570,JPY
JPTOPIX,2025-12-31,2135.4453,JPY
KOR200,2020-12-31,14500.0000,KRW
KOR200,2021-01-31,13306.3150,KRW
KOR200,2021-02-28,12909.0683,KRW
KOR200,2021-03-31,13108.9293,KRW
KOR200,2021-04-30,12481.4823,KRW
KOR200,2021-05-31,12316.1407,KRW
KOR200,2021-06-30,11944.4423,KRW
KOR200,2021-07-31,11952.6758,KRW
KOR200,2021-08-31,11725.5101,KRW
KOR200,2021-09-30,11516.4334,KRW
KOR200,2021-10-31,10639.2396,KRW
KOR200,2021-11-30,10337.5267,KRW
KOR200,2021-12-31,10388.7144,KRW
KOR200,2022-01-31,9742.2652,KRW
KOR200,2022-02-28,10378.9575,KRW
KOR200,2022-03-31,10343.3450,KRW
KOR200,2022-04-30,10080.8355,KRW
KOR200,2022-05-31,10234.4564,KRW
KOR200,2022-06-30,9586.1599,KRW
KOR200,2022-07-31,9880.9153,KRW
KOR200,2022-08-31,9167.7865,KRW
KOR200,2022-09-30,9028.0542,KRW
KOR200,2022-10-31,8661.6146,KRW
KOR200,2022-11-30,9073.0060,KRW
KOR200,2022-12-31,9653.4018,KRW
KOR200,2023-01-31,10369.5632,KRW
KOR200,2023-02-28,9778.5439,KRW
KOR200,2023-03-31,10206.0052,KRW
KOR200,2023-04-30,9561.5819,KRW
KOR200,2023-05-31,9748.4227,KRW
KOR200,2023-06-30,9874.9006,KRW
KOR200,2023-07-31,10552.5924,KRW
KOR200,2023-08-31,10082.8712,KRW
KOR200,2023-09-30,10396.5491,KRW
KOR200,2023-10-31,9472.4340,KRW
KOR200,2023-11-30,10435.3372,KRW
KOR200,2023-12-31,10864.0587,KRW
KOR200,2024-01-31,10029.6210,KRW
KOR200,2024-02-29,10090.6816,KRW
KOR200,2024-03-31,9984.1157,KRW
KOR200,2024-04-30,9309.3475,KRW
KOR200,2024-05-31,9819.3502,KRW
KOR200,2024-06-30,9740.6377,KRW
KOR200,2024-07-31,8814.6377,KRW
KOR200,2024-08-31,8865.6621,KRW
KOR200,2024-09-30,8912.7480,KRW
KOR200,2024-10-31,8601.6371,KRW
KOR200,2024-11-30,8128.6627,KRW
KOR200,2024-12-31,8392.0219,KRW
KOR200,2025-01-31,7868.7143,KRW
KOR200,2025-02-28,6924.4686,KRW
KOR200,2025-03-31,7202.2099,KRW
KOR200,2025-04-30,7688.6355,KRW
KOR200,2025-05-31,7990.2052,KRW
KOR200,2025-06-30,8222.9346,KRW
KOR200,2025-07-31,7489.9443,KRW
KOR200,2025-08-31,7331.4680,KRW
KOR200,2025-09-30,6987.7195,KRW
KOR200,2025-10-31,6383.1549,KRW
KOR200,2025-11-30,6564.7573,KRW
KOR200,2025-12-31,6669.9284,KRW
EU600,2020-12-31,80.0000,EUR
EU600,2021-01-31,88.1958,EUR
EU600,2021-02-28,89.1504,EUR
EU600,2021-03-31,88.8550,EUR
EU600,2021-04-30,97.5481,EUR
EU600,2021-05-31,93.3163,EUR
EU600,2021-06-30,88.9621,EUR
EU600,2021-07-31,87.8570,EUR
EU600,2021-08-31,89.7138,EUR
EU600,2021-09-30,86.8007,EUR
EU600,2021-10-31,91.7281,EUR
EU600,2021-11-30,97.0227,EUR
EU600,2021-12-31,100.6174,EUR
EU600,2022-01-31,106.3691,EUR
EU600,2022-02-28,100.6589,EUR
EU600,2022-03-31,105.5521,EUR
EU600,2022-04-30,106.2722,EUR
EU600,2022-05-31,103.4119,EUR
EU600,2022-06-30,103.5656,EUR
EU600,2022-07-31,97.9731,EUR
EU600,2022-08-31,96.3222,EUR
EU600,2022-09-30,105.2744,EUR
EU600,2022-10-31,103.0106,EUR
EU600,2022-11-30,102.4036,EUR
EU600,2022-12-31,101.7737,EUR
EU600,2023-01-31,100.6207,EUR
EU600,2023-02-28,100.0593,EUR
EU600,2023-03-31,91.1489,EUR
EU600,2023-04-30,97.9097,EUR
EU600,2023-05-31,98.6632,EUR
EU600,2023-06-30,96.7900,EUR
EU600,2023-07-31,91.7080,EUR
EU600,2023-08-31,96.6539,EUR
EU600,2023-09-30,95.4801,EUR
EU600,2023-10-31,98.7051,EUR
EU600,2023-11-30,99.1113,EUR
EU600,2023-12-31,102.1178,EUR
EU600,2024-01-31,104.0994,EUR
EU600,2024-02-29,106.0342,EUR
EU600,2024-03-31,102.3545,EUR
EU600,2024-04-30,103.6239,EUR
EU600,2024-05-31,101.4405,EUR
EU600,2024-06-30,103.6345,EUR
EU600,2024-07-31,98.5305,EUR
EU600,2024-08-31,95.8604,EUR
EU600,2024-09-30,97.8941,EUR
EU600,2024-10-31,97.8210,EUR
EU600,2024-11-30,105.3155,EUR
EU600,2024-12-31,106.7575,EUR
EU600,2025-01-31,109.0550,EUR
EU600,2025-02-28,112.1654,EUR
EU600,2025-03-31,105.8962,EUR
EU600,2025-04-30,106.2984,EUR
EU600,2025-05-31,107.5635,EUR
EU600,2025-06-30,110.1552,EUR
EU600,2025-07-31,108.2085,EUR
EU600,2025-08-31,110.2516,EUR
EU600,2025-09-30,105.7612,EUR
EU600,2025-10-31,106.2655,EUR
EU600,2025-11-30,93.5136,EUR
EU600,2025-12-31,91.2121,EUR
GERDAX,2020-12-31,135.0000,EUR
GERDAX,2021-01-31,137.5562,EUR
GERDAX,2021-02-28,129.0197,EUR
GERDAX,2021-03-31,129.8588,EUR
GERDAX,2021-04-30,130.2597,EUR
GERDAX,2021-05-31,130.0646,EUR
GERDAX,2021-06-30,128.5306,EUR
GERDAX,2021-07-31,120.9841,EUR
GERDAX,2021-08-31,116.0172,EUR
GERDAX,2021-09-30,125.0875,EUR
GERDAX,2021-10-31,124.9110,EUR
GERDAX,2021-11-30,128.1480,EUR
GERDAX,2021-12-31,131.5688,EUR
GERDAX,2022-01-31,136.7246,EUR
GERDAX,2022-02-28,147.2007,EUR
GERDAX,2022-03-31,138.2140,EUR
GERDAX,2022-04-30,122.2199,EUR
GERDAX,2022-05-31,126.7584,EUR
GERDAX,2022-06-30,120.1326,EUR
GERDAX,2022-07-31,128.2981,EUR
GERDAX,2022-08-31,127.7268,EUR
GERDAX,2022-09-30,124.3825,EUR
GERDAX,2022-10-31,122.4853,EUR
GERDAX,2022-11-30,130.4461,EUR
GERDAX,2022-12-31,123.9543,EUR
GERDAX,2023-01-31,114.7779,EUR
GERDAX,2023-02-28,117.1699,EUR
GERDAX,2023-03-31,115.8309,EUR
GERDAX,2023-04-30,116.6207,EUR
GERDAX,2023-05-31,118.1631,EUR
GERDAX,2023-06-30,118.7586,EUR
GERDAX,2023-07-31,128.0941,EUR
GERDAX,2023-08-31,113.8653,EUR
GERDAX,2023-09-30,108.9281,EUR
GERDAX,2023-10-31,115.8050,EUR
GERDAX,2023-11-30,126.1045,EUR
GERDAX,2023-12-31,132.3213,EUR
GERDAX,2024-01-31,147.0188,EUR
GERDAX,2024-02-29,155.0273,EUR
GERDAX,2024-03-31,156.6467,EUR
GERDAX,2024-04-30,146.0419,EUR
GERDAX,2024-05-31,137.7494,EUR
GERDAX,2024-06-30,138.0073,EUR
GERDAX,2024-07-31,129.9072,EUR
GERDAX,2024-08-31,129.3379,EUR
GERDAX,2024-09-30,134.1868,EUR
GERDAX,2024-10-31,128.0080,EUR
GERDAX,2024-11-30,129.2456,EUR
GERDAX,2024-12-31,133.5237,EUR
GERDAX,2025-01-31,127.1647,EUR
GERDAX,2025-02-28,122.7753,EUR
GERDAX,2025-03-31,128.4913,EUR
GERDAX,2025-04-30,127.9799,EUR
GERDAX,2025-05-31,122.5679,EUR
GERDAX,2025-06-30,122.1309,EUR
GERDAX,2025-07-31,127.4997,EUR
GERDAX,2025-08-31,134.7845,EUR
GERDAX,2025-09-30,143.2044,EUR
GERDAX,2025-10-31,147.5279,EUR
GERDAX,2025-11-30,139.5027,EUR
GERDAX,2025-12-31,138.2505,EUR
